"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Rua", "Luiz Fernandes", "Cidade Morumbi", "São José dos Campos", "SP", "12236750"
"Rua", "Luiz Gonzaga Azevedo", "Jardim Imperial", "São José dos Campos", "SP", "12234180"
"Rua", "Luiz Gonzaga Rei do Baião", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234530"
"Rua", "Luiz Gonzaga Sandretti", "Jardim Satélite", "São José dos Campos", "SP", "12231630"
"Rua", "Luiz Gonzaga Teixeira Leite", "Vila Ema", "São José dos Campos", "SP", "12243550"
"Rua", "Luiz Gonzaga Veneziani", "Centro", "São José dos Campos", "SP", "12210280"
"Rua", "Luiz Gustavo de Vasconcelos", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236872"
"Rua", "Luiz Jacinto", "Centro", "São José dos Campos", "SP", "12245710"
"Rua", "Luiz Julio", "Residencial União", "São José dos Campos", "SP", "12239051"
"Rua", "Luiz Marchetti", "Jardim Portugal", "São José dos Campos", "SP", "12232190"
"Rua", "Luiz Martins", "Vila Santa Rita", "São José dos Campos", "SP", "12242320"
"Rua", "Luiz Miguel dos Santos", "Alto da Ponte", "São José dos Campos", "SP", "12212300"
"Praça", "Luiz Mioni", "Vila Cristina", "São José dos Campos", "SP", "12211128"
"Rua", "Luiz Monteiro", "Jardim Nova Detroit", "São José dos Campos", "SP", "12224590"
"Rua", "Luiz Monteiro Pinto", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237240"
"Rua", "Luiz Murat", "Vila Sinhá", "São José dos Campos", "SP", "12212653"
"Rua", "Luiz Omar da Silva", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236888"
"Rua", "Luiz Otávio Marques do Amaral", "Condomínio Residencial Montserrat", "São José dos Campos", "SP", "12244032"
"Rua", "Luiz Pasteur", "Monte Castelo", "São José dos Campos", "SP", "12215140"
"Rua", "Luiz Pereira Leite", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228313"
"Rua", "Luiz Reis", "Jardim Oriente", "São José dos Campos", "SP", "12236310"
"Rua", "Luiz Roberto Garcia Tavares", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236868"
"Rua", "Luiz Roberto Rodrigues", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229330"
"Rua", "Luiz Roberto dos Santos", "Jardim dos Bandeirantes", "São José dos Campos", "SP", "12234790"
"Rua", "Luiz Ruffa", "Jardim San Marino", "São José dos Campos", "SP", "12235850"
"Praça", "Luiz Vaz de Camões", "Jardim Oriente", "São José dos Campos", "SP", "12236381"
"Rua", "Luiz Veneziani", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229834"
"Travessa", "Luiz de Azevedo Castro", "Jardim Paulista", "São José dos Campos", "SP", "12216081"
"Rua", "Luiz de Oliveira Ruivo", "Vila das Flores", "São José dos Campos", "SP", "12234774"
"Rua", "Luiz de Oliveira da Silva", "Cidade Morumbi", "São José dos Campos", "SP", "12236520"
"Rua", "Luiz de Paula Souza", "Residencial Armando Moreira Righi", "São José dos Campos", "SP", "12247804"
"Rua", "Luiza dos Santos Bernardes", "Jardim Santo Onofre", "São José dos Campos", "SP", "12228015"
"Rua", "Lupicinio Rodrigues", "Vila Ester", "São José dos Campos", "SP", "12221590"
"Rua", "Lupus", "Jardim da Granja", "São José dos Campos", "SP", "12227400"
"Rua", "Lupércio Antônio dos Santos", "Vila Sanches", "São José dos Campos", "SP", "12245521"
"Rua", "Lupércio Ramos", "Monte Castelo", "São José dos Campos", "SP", "12215500"
"Rua", "Lupércio da Costa Machado", "Vila Tesouro", "São José dos Campos", "SP", "12221430"
"Praça", "Luzia Aparecida Vilela", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246854"
"Rua", "Luzia Griecco", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228281"
"Rua", "Luzia Menezes de Carvalho Cordeiro", "Residencial de Ville", "São José dos Campos", "SP", "12237871"
"Rua", "Luzinete Maria dos Santos Soares", "Conjunto Papa João Paulo II", "São José dos Campos", "SP", "12232419"
"Rua", "Luís Gama", "Vila Alexandrina", "São José dos Campos", "SP", "12211200"
"Rua", "Luís Gonzaga Alves", "Jardim Colonial", "São José dos Campos", "SP", "12234262"
"Rua", "Luís José dos Santos", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228317"
"Praça", "Luís de Andrade Rodrigues", "Santana", "São José dos Campos", "SP", "12211623"
"Rua", "Lázaro Caetano da Costa", "Conjunto Residencial Vila Leila", "São José dos Campos", "SP", "12212479"
"Rua", "Lázaro Floriano Barbosa", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248410"
"Rua", "Lázaro Gomes de Moraes", "Jardim Minas Gerais", "São José dos Campos", "SP", "12213254"
"Rua", "Léa Maria Brandão Russo", "Jardim Satélite", "São José dos Campos", "SP", "12231820"
"Alameda", "Lótus", "Condomínio Espelho D'água", "São José dos Campos", "SP", "12213538"
"Rua", "Lúcio Alves", "Campo dos Alemães", "São José dos Campos", "SP", "12239770"
"Rua", "Lúcio Alves de Almeida", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232831"
"Rua", "M", "Jardim Santa Hermínia", "São José dos Campos", "SP", "12226834"
"Rua", "Macapa", "Parque Industrial", "São José dos Campos", "SP", "12235570"
"Rua", "Macau", "Parque Industrial", "São José dos Campos", "SP", "12235561"
"Rua", "Maceió", "Vila Terezinha", "São José dos Campos", "SP", "12209675"
"Rua", "Machado Sidney", "Centro", "São José dos Campos", "SP", "12245650"
"Rua", "Machado de Assis", "Monte Castelo", "São José dos Campos", "SP", "12215080"
"Rua", "Madagascar", "Jardim América", "São José dos Campos", "SP", "12235450"
"Rua", "Madre Maria Gema de Jesus", "Jardim da Granja", "São José dos Campos", "SP", "12227180"
"Rua", "Madre Paula de São José", "Vila Ema", "São José dos Campos", "SP", "12243010"
"Avenida", "Madre Teresa", "Centro", "São José dos Campos", "SP", "12245680"
"Avenida", "Madre Teresa de Calcutá", "Residencial São Francisco", "São José dos Campos", "SP", "12227850"
"Rua", "Madrid", "Jardim Augusta", "São José dos Campos", "SP", "12216750"
"Rua", "Maestro Darcy Rogériio Claudino", "Jardim Nova República", "São José dos Campos", "SP", "12234878"
"Rua", "Maestro Egydio Pinto", "Jardim São Dimas", "São José dos Campos", "SP", "12245190"
"Rua", "Maestro Francisco Gaia", "Monte Castelo", "São José dos Campos", "SP", "12215310"
"Rua", "Magnólia", "Monte Castelo", "São José dos Campos", "SP", "12215400"
"Rua", "Major Antônio Domingues", "Centro", "São José dos Campos", "SP", "12245750"
"Rua", "Major Arnaldo Visoto", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233140"
"Avenida", "Major Aviador Jorge Mesquita", "Urbanova", "São José dos Campos", "SP", "12244510"
"Rua", "Major Dietrich Ott", "Jardim das Colinas", "São José dos Campos", "SP", "12242111"
"Rua", "Major Francisco de Paula Elias", "Vila Adyana", "São José dos Campos", "SP", "12245320"
"Rua", "Major José Mariotto Ferreira", "Vila Betânia", "São José dos Campos", "SP", "12245491"
"Rua", "Major Manoel Fernandes Netto", "Vila São Geraldo", "São José dos Campos", "SP", "12213270"
"Rua", "Major Manoel Villela Lopes", "Urbanova", "São José dos Campos", "SP", "12244457"
"Avenida", "Major Miguel Naked", "Jardim das Colinas", "São José dos Campos", "SP", "12242051"
"Rua", "Major Vaz", "Vila Adyana", "São José dos Campos", "SP", "12243670"
"Rua", "Malvina Barbosa de Araújo", "Campo dos Alemães", "São José dos Campos", "SP", "12239401"
"Rua", "Malvinas", "Cidade Vista Verde", "São José dos Campos", "SP", "12223350"
"Rua", "Mamede Alves Cardoso", "Jardim das Indústrias", "São José dos Campos", "SP", "12241170"
"Rua", "Mamede Firmino de Morais", "Jardim Olímpia", "São José dos Campos", "SP", "12221290"
"Rua", "Mamude Carneiro", "Campo dos Alemães", "São José dos Campos", "SP", "12239066"
"Rua", "Manabu Mabe", "Jardim Santo Onofre", "São José dos Campos", "SP", "12228011"
"Rua", "Manacá", "Jardim Ismênia", "São José dos Campos", "SP", "12221090"
"Rua", "Manaus", "Vila Terezinha", "São José dos Campos", "SP", "12209705"
"Travessa", "Mangabeira", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12232096"
"Rua", "Manicoré", "Parque Industrial", "São José dos Campos", "SP", "12235730"
"Rua", "Manjericão", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226741"
"Rua", "Manjerona", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226735"
"Rua", "Manoel Alves Cardoso", "Jardim das Indústrias", "São José dos Campos", "SP", "12240170"
"Rua", "Manoel Alves Feitosa", "Loteamento Residencial Vista Linda", "São José dos Campos", "SP", "12220049"
"Rua", "Manoel Antônio dos Santos", "Residencial Armando Moreira Righi", "São José dos Campos", "SP", "12247820"
"Rua", "Manoel Augusto Amaral", "Jardim Imperial", "São José dos Campos", "SP", "12234220"
"Rua", "Manoel Bandeira", "Jardim das Indústrias", "São José dos Campos", "SP", "12240710"
"Avenida", "Manoel Borba Gato", "Jardim Nova América", "São José dos Campos", "SP", "12242270"
"Rua", "Manoel Bosco Ribeiro", "Jardim das Indústrias", "São José dos Campos", "SP", "12241070"
"Rua", "Manoel Corrêa de Oliveira", "Campo dos Alemães", "São José dos Campos", "SP", "12239350"
"Rua", "Manoel Ferreira de Souza", "Jardim Minas Gerais", "São José dos Campos", "SP", "12213267"
"Rua", "Manoel Fiel Filho", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233690"
"Rua", "Manoel Francisco de Moraes", "Jardim Mariana I", "São José dos Campos", "SP", "12226851"
"Rua", "Manoel Freire de Castro", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233110"
"Rua", "Manoel Joaquim de Oliveira", "Monte Castelo", "São José dos Campos", "SP", "12215090"
"Rua", "Manoel José Filho", "Cidade Morumbi", "São José dos Campos", "SP", "12236550"
"Rua", "Manoel Lemes Palmeira", "Santana", "São José dos Campos", "SP", "12211241"
"Rua", "Manoel Mariano", "Jardim Imperial", "São José dos Campos", "SP", "12234240"
"Rua", "Manoel Martins Netto", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234550"
"Rua", "Manoel Meneses Leal", "Conjunto Residencial Galo Branco", "São José dos Campos", "SP", "12247500"
"Rua", "Manoel Miguel Filho", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237770"
"Rua", "Manoel Pio", "Jardim das Indústrias", "São José dos Campos", "SP", "12240730"
"Rua", "Manoel Prianti", "Santana", "São José dos Campos", "SP", "12211720"
"Rua", "Manoel Ramos Machado", "Santana", "São José dos Campos", "SP", "12211810"
"Passarela", "Manoel Ramos Machado", "Santana", "São José dos Campos", "SP", "12212230"
"Rua", "Manoel Ricardo Júnior", "Jardim São Dimas", "São José dos Campos", "SP", "12245061"
"Rua", "Manoel Rodrigues de Moraes", "Santana", "São José dos Campos", "SP", "12211640"
"Rua", "Manoel Rosendo de Oliveira", "Alto da Ponte", "São José dos Campos", "SP", "12212400"
"Rua", "Manoel Saldanha", "Conjunto Residencial Vale dos Pinheiros", "São José dos Campos", "SP", "12242330"
"Rua", "Manoel Senra Delgado", "Cidade Vista Verde", "São José dos Campos", "SP", "12223550"
"Rua", "Manoel Terto de Amorim", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236877"
"Travessa", "Manoel da Nóbrega", "Jardim São Dimas", "São José dos Campos", "SP", "12245112"
"Praça", "Manoel de Abreu", "Centro", "São José dos Campos", "SP", "12245821"
"Rua", "Manoel de Oliveira e Silva", "Vila Cristina", "São José dos Campos", "SP", "12211123"
"Rua", "Manoel de Souza Peixoto", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229270"
"Rua", "Manoel dos Santos Cabral", "Jardim Del Rey", "São José dos Campos", "SP", "12232231"
"Rua", "Manoel Ângelo de Andrade", "Campos de São José", "São José dos Campos", "SP", "12226480"
"Rua", "Mansueto Brandi", "Jardim Castanheira", "São José dos Campos", "SP", "12225330"
"Condomínio Residencial", "Mantiqueira", "Jardim Boa Vista", "São José dos Campos", "SP", "12213712"
"Rua", "Mantura Neme", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225200"
"Rua", "Manuel Barbosa de Souza", "Cidade Morumbi", "São José dos Campos", "SP", "12236790"
"Avenida", "Manuel Vieira", "Residencial União", "São José dos Campos", "SP", "12239053"
"Rua", "Mar Del Plata", "Jardim América", "São José dos Campos", "SP", "12235340"
"Rua", "Marabas", "Parque Industrial", "São José dos Campos", "SP", "12235780"
"Rua", "Maracaibo", "Jardim América", "São José dos Campos", "SP", "12235370"
"Travessa", "Maracas", "Jardim Vale do Sol", "São José dos Campos", "SP", "12238250"
"Rua", "Maranduba", "Jardim Satélite", "São José dos Campos", "SP", "12230680"
"Rua", "Maranhão", "Vila São Pedro", "São José dos Campos", "SP", "12215680"
"Rua", "Marcabe", "Jardim Satélite", "São José dos Campos", "SP", "12230580"
"Rua", "Marcelo Carlos Pereira", "Cidade Morumbi", "São José dos Campos", "SP", "12236530"
"Rua", "Marcelo Cordeiro de Oliveira", "Residencial de Ville", "São José dos Campos", "SP", "12237875"
"Rua", "Marcelo Cunha Frahya", "Campo dos Alemães", "São José dos Campos", "SP", "12239380"
"Rua", "Marcelo Manso", "Residencial União", "São José dos Campos", "SP", "12239012"
"Rua", "Marcelo Oliveira Renó", "Residencial União", "São José dos Campos", "SP", "12239004"
"Rua", "Marche", "Jardim das Paineiras I", "São José dos Campos", "SP", "12226091"
"Rua", "Marcilio Dias", "Jardim Esplanada", "São José dos Campos", "SP", "12242731"
"Rua", "Marcilo Alves Felicio", "Vila das Flores", "São José dos Campos", "SP", "12234764"
"Travessa", "Marcinei Francisco Barbosa", "Residencial União", "São José dos Campos", "SP", "12239010"
"Rua", "Marco Antônio dos Santos", "Jardim Satélite", "São José dos Campos", "SP", "12231800"
"Rua", "Marco Polo", "Jardim Oriente", "São José dos Campos", "SP", "12236220"
"Rua", "Marco Túlio Cícero", "Jardim Oriente", "São José dos Campos", "SP", "12236110"
"Rua", "Marcondes Salgado", "Vila Adyana", "São José dos Campos", "SP", "12243820"
"Rua", "Marcos Rogério Deolindo da Silva", "Urbanova", "São José dos Campos", "SP", "12244540"
"Rua", "Marcos Salgado de Araújo", "Urbanova", "São José dos Campos", "SP", "12244360"
"Rua", "Marcos Sattelmayer Aguiar", "Urbanova", "São José dos Campos", "SP", "12244602"
"Rua", "Marcos de Azeredo", "Vila Santa Rita", "São José dos Campos", "SP", "12242283"
"Rua", "Marcílio Benedito Costa", "Jardim Pararangaba", "São José dos Campos", "SP", "12224793"
"Avenida", "Marechal Castelo Branco", "Jardim Bela Vista", "São José dos Campos", "SP", "12209002"
"Rua", "Marechal Deodoro", "Eugênio de Mello", "São José dos Campos", "SP", "12247220"
"Avenida", "Marechal Floriano Peixoto", "Centro", "São José dos Campos", "SP", "12210030"
"Avenida", "Marechal Henrique Teixeira Lott", "Vila Nair", "São José dos Campos", "SP", "12231100"
"Rua", "Marechal Rondon", "Monte Castelo", "São José dos Campos", "SP", "12215070"
"Rua", "Marechal-do-Ar Benjamim Manoel Amarante", "Jardim das Colinas", "São José dos Campos", "SP", "12242071"
"Rodovia", "Marechal-do-Ar Casimiro Montenegro Filho", "Vila São Bento", "São José dos Campos", "SP", "12231590"
"Praça", "Marechal-do-Ar Eduardo Gomes", "Campus do CTA", "São José dos Campos", "SP", "12228615"
"Rua", "Margarida F. dos Santos", "Jardim Satélite", "São José dos Campos", "SP", "12231760"
"Rua", "Margarida Trindade Machado", "Vila Unidos", "São José dos Campos", "SP", "12214503"
"Avenida", "Marginal B", "Jardim América", "São José dos Campos", "SP", "12235311"
"Avenida", "Marginal B", "Vila Nair", "São José dos Campos", "SP", "12231131"
"Avenida", "Marginal B", "Vila São Benedito", "São José dos Campos", "SP", "12227040"
"Avenida", "Maria Adolfina de Almeida Tomaz", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225240"
"Rua", "Maria Agda de Jesus", "Parque Nova Esperança", "São José dos Campos", "SP", "12226140"
"Rua", "Maria Alice Pasquarelli", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248400"
"Rua", "Maria Alves Bonfim", "Campos de São José", "São José dos Campos", "SP", "12226560"
"Travessa", "Maria Alves Gonçalves", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228184"
"Viela", "Maria Alves Gonçalves", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228188"
"Rua", "Maria Ambrosina Pedrosa Dias", "Residencial União", "São José dos Campos", "SP", "12239042"
"Rua", "Maria Amélia Nogueira", "Parque Interlagos", "São José dos Campos", "SP", "12229440"
"Rua", "Maria Amélia de Oliveira", "Jardim Santo Onofre", "São José dos Campos", "SP", "12228007"
"Rua", "Maria Angélia Monteiro Rodrigues", "Jardim Mariana II", "São José dos Campos", "SP", "12226878"
"Rua", "Maria Antonio Rosin", "Condomínio Residencial Jardins", "São José dos Campos", "SP", "12231817"
