"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Alameda", "Sivuca", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244623"
"Rua", "Socorro", "Jardim Apolo I", "São José dos Campos", "SP", "12243240"
"Rua", "Sol Nascente", "Residencial Sol Nascente", "São José dos Campos", "SP", "12236050"
"Rua", "Solimões", "Vila São Bento", "São José dos Campos", "SP", "12231550"
"Rua", "Sonia Aparecida Caprini da Silva", "Residencial União", "São José dos Campos", "SP", "12239019"
"Rua", "Sorocaba", "Jardim Alvorada", "São José dos Campos", "SP", "12240600"
"Rua", "Stanislau Litvaitis", "Loteamento Residencial Vista Linda", "São José dos Campos", "SP", "12220046"
"Rua", "Stephanie Nishiama", "Condomínio Residencial Montserrat", "São José dos Campos", "SP", "12244031"
"Rua", "Stephanie Ricardo de Oliveira", "Condomínio Residencial Altos da Quinta", "São José dos Campos", "SP", "12229014"
"Rua", "Sumaré", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233770"
"Rua", "Sumatra", "Jardim América", "São José dos Campos", "SP", "12235410"
"Rua", "Suriname", "Cidade Vista Verde", "São José dos Campos", "SP", "12223330"
"Rua", "Suzy Sattelmayer", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244630"
"Rua", "Suécia", "Vila Nair", "São José dos Campos", "SP", "12231180"
"Rua", "Suíça", "Vila Nair", "São José dos Campos", "SP", "12231190"
"Rua", "Synésio Luiz Paiva Sapucahy", "Jardim Oriente", "São José dos Campos", "SP", "12236360"
"Rua", "São Afonso Maria", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228451"
"Avenida", "São Afonso Maria", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228340"
"Rua", "São Bartolomeu", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228300"
"Rua", "São Benedito", "Alto da Ponte", "São José dos Campos", "SP", "12212530"
"Rua", "São Bento", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228280"
"Rua", "São Bernardo do Campo", "Jardim Alvorada", "São José dos Campos", "SP", "12240520"
"Rua", "São Caetano do Sul", "Jardim Alvorada", "São José dos Campos", "SP", "12240510"
"Rua", "São Carlos", "Jardim das Indústrias", "São José dos Campos", "SP", "12240230"
"Rua", "São Cosme", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228390"
"Avenida", "São Cristóvão", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228260"
"Rua", "São Damião", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228380"
"Travessa", "São Dimas", "Vila Betânia", "São José dos Campos", "SP", "12245631"
"Rua", "São Domingos", "Cidade Vista Verde", "São José dos Campos", "SP", "12223800"
"Rua", "São Felipe", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228290"
"Rua", "São Fidélis", "Jardim Colonial", "São José dos Campos", "SP", "12234008"
"Rua", "São Francisco Xavier", "Vila Rangel", "São José dos Campos", "SP", "12211440"
"Avenida", "São Francisco de Assis", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228360"
"Rua", "São Gabriel", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228411"
"Rua", "São Geraldo", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228320"
"Rua", "São Germano", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228400"
"Rua", "São Gotardo", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233700"
"Rua", "São Guido", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228424"
"Rua", "São Januário", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228450"
"Avenida", "São Jerônimo", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228350"
"Rua", "São Jorge", "Santana", "São José dos Campos", "SP", "12212060"
"Avenida", "São José", "Jardim Bela Vista", "São José dos Campos", "SP", "12209010"
"Avenida", "São José", "Centro", "São José dos Campos", "SP", "12209621"
"Rua", "São José Esporte Clube", "Cidade Morumbi", "São José dos Campos", "SP", "12236791"
"Estrada Municipal", "São José dos Campos", "Parque Interlagos", "São José dos Campos", "SP", "12229390"
"Avenida", "São João", "Jardim Esplanada", "São José dos Campos", "SP", "12242840"
"Avenida", "São João", "Jardim das Colinas", "São José dos Campos", "SP", "12242000"
"Praça", "São João Bosco", "Centro", "São José dos Campos", "SP", "12245740"
"Rua", "São João Del Rei", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233190"
"Rua", "São Lucas", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228410"
"Rua", "São Luiz Gonzaga", "Santana", "São José dos Campos", "SP", "12212200"
"Praça", "São Marcos", "Vila Cândida", "São José dos Campos", "SP", "12213530"
"Rua", "São Mateus", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228420"
"Largo", "São Miguel", "Centro", "São José dos Campos", "SP", "12210031"
"Avenida", "São Nicolau", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228430"
"Rua", "São Paulo", "Vila Maria", "São José dos Campos", "SP", "12209430"
"Rua", "São Pedro", "Vila Maria", "São José dos Campos", "SP", "12209280"
"Rua", "São Sebastião", "Alto da Ponte", "São José dos Campos", "SP", "12212550"
"Rua", "São Simão", "Vila Adyana", "São José dos Campos", "SP", "12243810"
"Rua", "São Teófilo", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228330"
"Rua", "São Tiago", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228440"
"Rua", "São Tomás de Aquino", "Jardim Oriente", "São José dos Campos", "SP", "12236410"
"Rua", "São Tomé", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228270"
"Rua", "São Vicente", "Alto da Ponte", "São José dos Campos", "SP", "12212560"
"Avenida", "São Vicente de Paulo", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228370"
"Rua", "São Vitalino", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228310"
"Rua", "Sérgio Gonzaga Azevedo", "Jardim Limoeiro", "São José dos Campos", "SP", "12241340"
"Rua", "Sérgio Luiz Guimarães de Aguiar", "Condomínio Sunset Park", "São José dos Campos", "SP", "12246007"
"Rua", "Sérgio Ramires", "Condomínio Residencial Altos da Quinta", "São José dos Campos", "SP", "12229013"
"Rua", "Sérgio Rodrigues Moura", "Urbanova", "São José dos Campos", "SP", "12244592"
"Rua", "Sérgio Silva dos Santos", "Campo dos Alemães", "São José dos Campos", "SP", "12239360"
"Viaduto", "Sérgio Sobral de Oliveira", "Jardim São Dimas", "São José dos Campos", "SP", "12245022"
"Rua", "Sésamo", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226747"
"Rua", "Sílvio Fernandes Romão", "Loteamento Santa Edwiges", "São José dos Campos", "SP", "12234846"
"Rua", "Sílvio Gallicho", "Jardim Imperial", "São José dos Campos", "SP", "12234060"
"Rua", "Sílvio de Souza Rezende Filho", "Residencial São Francisco", "São José dos Campos", "SP", "12227860"
"Praça", "Tabajara", "Vila Jaci", "São José dos Campos", "SP", "12211360"
"Alameda", "Taboa", "Condomínio Espelho D'água", "São José dos Campos", "SP", "12213541"
"Rua", "Tadao Shinhe", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228303"
"Rua", "Taioba", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226750"
"Rua", "Taiwan", "Jardim Santa Inês II", "São José dos Campos", "SP", "12248193"
"Rua", "Talim", "Jardim Aeroporto", "São José dos Campos", "SP", "12231280"
"Rua", "Tamandaré", "Alto da Ponte", "São José dos Campos", "SP", "12212301"
"Rua", "Tambaú", "Jardim das Indústrias", "São José dos Campos", "SP", "12241130"
"Rua", "Tamotsu Kikko", "Residencial Sol Nascente", "São José dos Campos", "SP", "12236060"
"Rua", "Tania Maria de Carvalho", "Urbanova", "São José dos Campos", "SP", "12244060"
"Rua", "Tapajós", "Vila Rangel", "São José dos Campos", "SP", "12211457"
"Rua", "Taquaral", "Jardim Telespark", "São José dos Campos", "SP", "12212770"
"Rua", "Taquaritinga", "Jardim Apolo I", "São José dos Campos", "SP", "12243180"
"Rua", "Targino Cardoso de Araújo", "Vila Nova Cristina", "São José dos Campos", "SP", "12211137"
"Rua", "Taru", "Jardim Oriente", "São José dos Campos", "SP", "12236130"
"Rua", "Tasneira", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226752"
"Rua", "Tasso Rodrigues da Cruz", "Conjunto Residencial Intervale", "São José dos Campos", "SP", "12220116"
"Praça", "Tatuaba", "Jardim Ismênia", "São José dos Campos", "SP", "12221141"
"Rua", "Tatui", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233420"
"Rua", "Taubaté", "Vila Nair", "São José dos Campos", "SP", "12231030"
"Rua", "Taurus", "Jardim da Granja", "São José dos Campos", "SP", "12227340"
"Rua", "Tebas", "Jardim Ismênia", "São José dos Campos", "SP", "12220831"
"Avenida", "Tecsat", "Jardim Limoeiro", "São José dos Campos", "SP", "12241365"
"Rua", "Tefe", "Parque Industrial", "São José dos Campos", "SP", "12235590"
"Rua", "Telma Pacheco de Oliveira Silva", "Loteamento Jardim Helena", "São José dos Campos", "SP", "12226691"
"Rua", "Tenente Aécio Lemes de Souza", "Jardim Paulista", "São José dos Campos", "SP", "12216240"
"Rua", "Tenente Benedito Dias Pereira", "Jardim Colorado", "São José dos Campos", "SP", "12227760"
"Praça", "Tenente Deodato", "Vila Betânia", "São José dos Campos", "SP", "12245525"
"Viaduto", "Tenente João Alves Cardoso", "Jardim Bela Vista", "São José dos Campos", "SP", "12209171"
"Rua", "Tenente Manoel Pedro de Carvalho", "Jardim Bela Vista", "São José dos Campos", "SP", "12209060"
"Avenida", "Tenente Névio Baracho", "Jardim Bela Vista", "São José dos Campos", "SP", "12209020"
"Rua", "Tenente Virgílio de Abreu Bolina", "Jardim das Indústrias", "São José dos Campos", "SP", "12240430"
"Praça", "Tenente-Coronel Benedito Antônio de Oliveira", "Vila Cristina", "São José dos Campos", "SP", "12211122"
"Rua", "Tenente-Coronel José Antônio Marques", "Jardim Sul", "São José dos Campos", "SP", "12236482"
"Rua", "Teodomiro Dias Pereira", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233151"
"Rua", "Teodomiro José da Costa", "Vila São Benedito", "São José dos Campos", "SP", "12227030"
"Rua", "Teopompo de Vasconcelos", "Vila Adyana", "São José dos Campos", "SP", "12243830"
"Rua", "Terceiro-Sargento-Polícia Militar Alexandre de Souza Roberto", "Campos de São José", "São José dos Campos", "SP", "12226370"
"Rua", "Teresa Antonio", "Jardim Santa Luzia", "São José dos Campos", "SP", "12228856"
"Rua", "Teresina", "Parque Industrial", "São José dos Campos", "SP", "12235610"
"Rua", "Tereza Alves Cursino", "Jardim Portugal", "São José dos Campos", "SP", "12232160"
"Rua", "Tereza Cristina Liesack Cunha", "Buquirinha", "São José dos Campos", "SP", "12213730"
"Rua", "Tereza Cristina Vieira Gomes", "Condomínio Chácara Serimbura", "São José dos Campos", "SP", "12244004"
"Rua", "Tereza Machado", "Residencial Interlagos", "São José dos Campos", "SP", "12229076"
"Rua", "Tereza de Jesus Silva", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229180"
"Rua", "Tereza do Espírito Santo da Paz", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228307"
"Rua", "Terezinha Garcia Molinari", "Residencial União", "São José dos Campos", "SP", "12239014"
"Travessa", "Terezinha Savastano", "Vila Alexandrina", "São José dos Campos", "SP", "12211190"
"Praça", "Terezinha Teixeira da Silva", "Monte Castelo", "São José dos Campos", "SP", "12215340"
"Rua", "Terezinha da Silva Almeida", "Cidade Vista Verde", "São José dos Campos", "SP", "12223470"
"Condomínio Residencial", "Terra Nova", "Residencial Terra Nova", "São José dos Campos", "SP", "12247781"
"Praça", "Tertuliano Moraes Delfim", "Vila Ema", "São José dos Campos", "SP", "12243530"
"Rua", "Tesouro", "Vila Tesouro", "São José dos Campos", "SP", "12221501"
"Rua", "Teófilo Otoni", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233540"
"Rua", "Theodoro José Sampaio", "Jardim Cruzeiro do Sul", "São José dos Campos", "SP", "12234817"
"Rua", "Thereza Salone Queiróz", "Residencial Jatobá", "São José dos Campos", "SP", "12228177"
"Rua", "Therezinha Luiza Ferreira", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232760"
"Rua", "Therezinha da Piedade Beraldo Goulart Oliveira", "Jardim Santa Inês III", "São José dos Campos", "SP", "12248507"
"Rua", "Therezinha de Toledo", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236898"
"Rua", "Thesis Gaia", "Jardim Castanheira", "São José dos Campos", "SP", "12225360"
"Rua", "Tiago Epifânio Bessa", "Residencial São Francisco", "São José dos Campos", "SP", "12227864"
"Rua", "Tibiriçá", "Vila Jaci", "São José dos Campos", "SP", "12211370"
"Praça", "Tietê", "Vila São Bento", "São José dos Campos", "SP", "12231562"
"Rua", "Tijuca", "Jardim Satélite", "São José dos Campos", "SP", "12230020"
"Rua", "Tim Lopes", "Jardim São José II", "São José dos Campos", "SP", "12248662"
"Rua", "Timbiras", "Conjunto Residencial Vale dos Pinheiros", "São José dos Campos", "SP", "12242360"
"Rua", "Timóteo", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233320"
"Praça", "Tiradentes", "Jardim Bela Vista", "São José dos Campos", "SP", "12209061"
"Avenida", "Tivoli", "Vila Betânia", "São José dos Campos", "SP", "12245230"
"Avenida", "Tivoli", "Vila Betânia", "São José dos Campos", "SP", "12245481"
"Rua", "Tobago", "Cidade Vista Verde", "São José dos Campos", "SP", "12223790"
"Praça", "Tobias Barreto", "Monte Castelo", "São José dos Campos", "SP", "12215360"
"Avenida", "Tokio", "Jardim Oriente", "São José dos Campos", "SP", "12236000"
"Rua", "Tom Jobim", "Jardim São José II", "São José dos Campos", "SP", "12248660"
"Rua", "Tomaz Antônio Gonzaga", "Vila Guaianazes", "São José dos Campos", "SP", "12243320"
"Avenida", "Tomezo Morino", "Loteamento Jardim Helena", "São José dos Campos", "SP", "12226681"
"Rua", "Tony Beik Frangio", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12232342"
"Rua", "Topázio", "Jardim São José Centro", "São José dos Campos", "SP", "12216290"
"Rua", "Torataro Takitani", "Jardim Oriente", "São José dos Campos", "SP", "12236280"
"Rua", "Torino", "Jardim das Paineiras II", "São José dos Campos", "SP", "12226109"
"Rua", "Toscana", "Jardim das Paineiras I", "São José dos Campos", "SP", "12226089"
"Rua", "Toshiyassu Watanabe", "Jardim dos Bandeirantes", "São José dos Campos", "SP", "12234797"
"Rua", "Tottoni", "Jardim Oriente", "São José dos Campos", "SP", "12236020"
"Rua", "Traipu", "Parque Industrial", "São José dos Campos", "SP", "12235510"
"Rua", "Trajano Vieira de Macedo", "Jardim das Indústrias", "São José dos Campos", "SP", "12240090"
"Rua", "Trancoso", "Condomínio Loteamento Reserva da Barra", "São José dos Campos", "SP", "12242253"
"Rua", "Tremembê", "Vila Nair", "São José dos Campos", "SP", "12231070"
"Rua", "Trentino", "Jardim das Paineiras I", "São José dos Campos", "SP", "12226092"
"Rua", "Treze", "Parque Industrial", "São José dos Campos", "SP", "12235820"
"Avenida", "Treze", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232897"
"Rua", "Treze", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232871"
"Rua", "Treze de Maio", "Eugênio de Mello", "São José dos Campos", "SP", "12247270"
"Rua", "Treze de Maio", "Monte Castelo", "São José dos Campos", "SP", "12215200"
"Rua", "Trindade Monteiro de Oliveira", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229100"
"Rua", "Trinidad", "Cidade Vista Verde", "São José dos Campos", "SP", "12223420"
"Rua", "Trinta", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232891"
"Rua", "Trinta e Cinco", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232896"
"Rua", "Trinta e Dois", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232893"
"Rua", "Trinta e Dois", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228309"
"Rua", "Trinta e Nove", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232770"
"Rua", "Trinta e Nove", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232846"
"Rua", "Trinta e Oito", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232847"
"Rua", "Trinta e Quatro", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232895"
"Rua", "Trinta e Seis", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232849"
"Rua", "Trinta e Sete", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232848"
"Rua", "Trinta e Três", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232894"
"Rua", "Trinta e Um", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232892"
"Rua", "Trinta e Um de Março", "Monte Castelo", "São José dos Campos", "SP", "12215370"
"Rua", "Truva Asdente", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244790"
"Rua", "Três", "Condomínio Residencial Bell Park", "São José dos Campos", "SP", "12227803"
"Rua", "Três", "Jardim Santa Maria", "São José dos Campos", "SP", "12225393"
"Rua", "Três", "Condomínio Villagio Fazendão", "São José dos Campos", "SP", "12214424"
"Travessa", "Três", "Freitas", "São José dos Campos", "SP", "12214434"
"Rua", "Três", "Vila Tesouro", "São José dos Campos", "SP", "12221412"
"Rua", "Três", "Chácaras Boa Esperança", "São José dos Campos", "SP", "12226163"
